boot_id,uptime_ms,reset_reason,mode,read_error,battery_present,battery_percent,battery_mv,charging,vbus_mv,stage,status0,status1,irq0,irq1,irq2
a3a94d9b1aa62d4d,16878750,11,3,0,1,88,4019,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,16908770,11,3,0,1,88,4019,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16938790,11,3,0,1,88,4018,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,16968811,11,3,0,1,88,4019,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,16998832,11,3,0,1,88,4019,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17028853,11,3,0,1,88,4017,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17058874,11,3,0,1,88,4018,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17088894,11,3,0,1,88,4019,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,17119019,11,3,0,1,88,4017,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17149040,11,3,0,1,88,4017,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17179060,11,3,0,1,88,4016,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17209080,11,3,0,1,88,4016,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17239100,11,3,0,1,88,4015,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17269120,11,3,0,1,88,4015,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17299140,11,3,0,1,88,4016,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17329160,11,3,0,1,88,4016,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17359180,11,3,0,1,88,4014,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17389201,11,3,0,1,88,4015,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17419326,11,3,0,1,88,4014,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17449347,11,3,0,1,88,4012,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17479368,11,3,0,1,88,4013,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17509389,11,3,0,1,88,4013,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17539410,11,3,0,1,88,4013,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17569431,11,3,0,1,88,4012,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17599452,11,3,0,1,88,4012,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17629473,11,3,0,1,87,4013,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17659499,11,3,0,1,87,4012,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17689520,11,3,0,1,87,4012,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17719645,11,3,0,1,87,4011,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,17749666,11,3,0,1,87,4011,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17779687,11,3,0,1,87,4011,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17809707,11,3,0,1,87,4011,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17839727,11,3,0,1,87,4009,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,17869747,11,3,0,1,87,4010,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17899767,11,3,0,1,87,4010,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17929788,11,3,0,1,87,4008,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17959809,11,3,0,1,87,4009,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,17989829,11,3,0,1,87,4009,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,18019954,11,3,0,1,87,4008,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18049974,11,3,0,1,87,4008,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,18079995,11,3,0,1,87,4008,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18110015,11,3,0,1,87,4007,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18140036,11,3,0,1,87,4006,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18170057,11,3,0,1,87,4006,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18200077,11,3,0,1,87,4006,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18230098,11,3,0,1,87,4005,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,18260119,11,3,0,1,87,4004,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18290140,11,3,0,1,87,4005,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18320265,11,3,0,1,87,4004,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18350286,11,3,0,1,87,4004,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18380307,11,3,0,1,87,4003,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18410327,11,3,0,1,87,4003,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18440347,11,3,0,1,87,4003,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18470367,11,3,0,1,87,4003,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18500387,11,3,0,1,87,4002,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18530407,11,3,0,1,87,4002,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18560427,11,3,0,1,87,4001,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18590447,11,3,0,1,86,3999,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18620583,11,3,0,1,86,4001,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18650604,11,3,0,1,86,3999,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18680625,11,3,0,1,86,3999,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18710646,11,3,0,1,86,4000,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18740667,11,3,0,1,86,3999,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18770688,11,3,0,1,86,3999,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18800708,11,3,0,1,86,3997,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18830728,11,3,0,1,86,3997,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,18860748,11,3,0,1,86,3997,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18890769,11,3,0,1,86,3997,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18920890,11,3,0,1,86,3995,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18950910,11,3,0,1,86,3996,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,18980930,11,3,0,1,86,3995,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19010950,11,3,0,1,86,3995,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19040971,11,3,0,1,86,3995,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19070992,11,3,0,1,86,3994,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19101013,11,3,0,1,86,3994,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19131033,11,3,0,1,86,3993,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19161054,11,3,0,1,86,3991,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19191075,11,3,0,1,86,3992,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19221200,11,3,0,1,86,3990,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19251220,11,3,0,1,86,3991,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19281240,11,3,0,1,86,3991,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19311260,11,3,0,1,86,3991,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19341280,11,3,0,1,86,3991,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19371300,11,3,0,1,85,3989,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19401325,11,3,0,1,85,3988,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19431346,11,3,0,1,85,3989,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19461367,11,3,0,1,85,3988,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19491387,11,3,0,1,85,3988,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19521511,11,3,0,1,85,3988,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19551532,11,0,0,1,85,3987,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19581552,11,0,0,1,85,3985,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19611573,11,1,0,1,85,3984,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19641593,11,1,0,1,85,3983,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19671614,11,2,0,1,85,3984,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19701635,11,2,0,1,85,3984,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19731656,11,2,0,1,85,3983,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19761677,11,2,0,1,85,3983,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19791698,11,2,0,1,85,3981,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19821824,11,2,0,1,85,3980,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19851845,11,3,0,1,85,3981,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19881866,11,3,0,1,85,3980,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,19911887,11,3,0,1,85,3980,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19941908,11,3,0,1,85,3981,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,19971928,11,3,0,1,85,3979,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20001948,11,3,0,1,84,3979,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20031974,11,3,0,1,84,3979,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,20061995,11,3,0,1,84,3979,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20092016,11,3,0,1,84,3979,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20122142,11,3,0,1,84,3977,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20152163,11,0,0,1,84,3975,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20182184,11,0,0,1,84,3975,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20212205,11,1,0,1,84,3975,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20242226,11,1,0,1,84,3974,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20272247,11,2,0,1,84,3973,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20302267,11,2,0,1,84,3973,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20332287,11,2,0,1,84,3973,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20362308,11,2,0,1,84,3972,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20392329,11,2,0,1,84,3972,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20422455,11,2,0,1,84,3972,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20452476,11,3,0,1,84,3973,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20482497,11,3,0,1,84,3971,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20512518,11,3,0,1,84,3970,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20542538,11,3,0,1,84,3971,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20572558,11,3,0,1,84,3970,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20602578,11,3,0,1,83,3970,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20632598,11,3,0,1,83,3968,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,20662618,11,3,0,1,83,3968,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20692638,11,3,0,1,83,3968,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20722763,11,3,0,1,83,3968,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20752784,11,3,0,1,83,3967,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,20782805,11,3,0,1,83,3966,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20812826,11,3,0,1,83,3968,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20842847,11,3,0,1,83,3966,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,20872867,11,3,0,1,83,3965,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20902888,11,3,0,1,83,3964,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,20932908,11,3,0,1,83,3965,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20962928,11,3,0,1,83,3964,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,20992949,11,3,0,1,83,3963,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21023075,11,3,0,1,83,3962,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21053096,11,3,0,1,83,3962,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21083117,11,3,0,1,83,3961,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21113138,11,3,0,1,83,3961,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,21143158,11,3,0,1,83,3961,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21173178,11,3,0,1,82,3958,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21203199,11,3,0,1,82,3959,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21233220,11,3,0,1,82,3959,0,16371,5,24,85,16,75,114
a3a94d9b1aa62d4d,21263240,11,3,0,1,82,3959,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21293261,11,3,0,1,82,3957,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21323387,11,3,0,1,82,3957,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21353408,11,3,0,1,82,3956,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21383429,11,3,0,1,82,3955,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21413450,11,3,0,1,82,3955,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21443470,11,3,0,1,82,3955,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,21473490,11,3,0,1,82,3954,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21503510,11,3,0,1,82,3954,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,21533530,11,3,0,1,82,3955,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21563550,11,3,0,1,82,3955,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21593571,11,3,0,1,82,3953,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21623697,11,3,0,1,82,3952,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21653718,11,3,0,1,82,3953,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21683738,11,3,0,1,82,3950,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,21713758,11,3,0,1,82,3952,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,21743778,11,3,0,1,81,3952,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21773798,11,3,0,1,81,3951,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,21803819,11,3,0,1,81,3951,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21833840,11,3,0,1,81,3949,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21863860,11,3,0,1,81,3949,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21893881,11,3,0,1,81,3949,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21924007,11,3,0,1,81,3949,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,21954028,11,3,0,1,81,3948,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,21984048,11,3,0,1,81,3948,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,22014068,11,3,0,1,81,3947,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22044088,11,3,0,1,81,3944,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22074108,11,3,0,1,81,3945,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22104129,11,3,0,1,81,3945,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22134150,11,3,0,1,81,3945,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22164170,11,3,0,1,81,3944,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22194190,11,3,0,1,81,3944,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22224314,11,3,0,1,81,3941,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22254335,11,3,0,1,81,3941,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22284356,11,3,0,1,80,3941,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22314376,11,3,0,1,80,3942,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22344396,11,3,0,1,80,3940,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22374417,11,3,0,1,80,3940,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22404437,11,3,0,1,80,3937,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22434457,11,3,0,1,80,3939,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22464477,11,3,0,1,80,3939,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22494497,11,3,0,1,80,3938,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,22524622,11,3,0,1,80,3938,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22554643,11,3,0,1,80,3937,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,22584664,11,3,0,1,80,3936,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22614685,11,3,0,1,80,3937,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22644706,11,3,0,1,80,3936,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22674727,11,3,0,1,80,3936,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22704748,11,3,0,1,80,3937,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22734768,11,3,0,1,80,3933,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22764788,11,3,0,1,80,3933,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22794808,11,3,0,1,80,3931,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22824931,11,3,0,1,79,3933,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22854951,11,3,0,1,79,3933,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22884971,11,3,0,1,79,3933,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22914991,11,3,0,1,79,3933,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,22945011,11,3,0,1,79,3933,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,22975031,11,3,0,1,79,3932,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23005051,11,3,0,1,79,3928,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23035071,11,3,0,1,79,3928,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23065091,11,3,0,1,79,3931,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23095111,11,3,0,1,79,3929,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23125236,11,3,0,1,79,3930,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23155257,11,3,0,1,79,3928,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23185277,11,3,0,1,79,3928,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23215297,11,3,0,1,79,3928,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23245317,11,3,0,1,79,3928,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23275337,11,3,0,1,79,3928,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23305357,11,3,0,1,79,3924,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23335378,11,3,0,1,78,3927,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23365398,11,3,0,1,78,3923,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23395418,11,3,0,1,78,3925,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23425543,11,3,0,1,78,3923,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23455564,11,3,0,1,78,3921,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23485584,11,3,0,1,78,3925,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23515605,11,3,0,1,78,3922,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,23545625,11,3,0,1,78,3924,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23575646,11,3,0,1,78,3923,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23605667,11,3,0,1,78,3922,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23635687,11,3,0,1,78,3923,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,23665707,11,3,0,1,78,3920,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23695728,11,3,0,1,78,3922,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23725852,11,3,0,1,78,3920,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23755873,11,3,0,1,78,3921,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23785893,11,3,0,1,78,3919,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,23815914,11,3,0,1,78,3920,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23845934,11,3,0,1,77,3920,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23875954,11,3,0,1,77,3920,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,23905975,11,3,0,1,77,3918,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,23935996,11,3,0,1,77,3917,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23966017,11,3,0,1,77,3915,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,23996037,11,3,0,1,77,3917,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24026162,11,3,0,1,77,3917,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24056183,11,3,0,1,77,3917,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24086203,11,3,0,1,77,3914,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24116223,11,3,0,1,77,3915,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24146244,11,3,0,1,77,3915,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24176265,11,3,0,1,77,3915,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24206286,11,3,0,1,77,3914,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24236307,11,3,0,1,77,3914,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24266327,11,3,0,1,77,3914,0,16372,5,24,85,16,75,114
a3a94d9b1aa62d4d,24296347,11,3,0,1,77,3911,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24326471,11,3,0,1,77,3914,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24356492,11,3,0,1,76,3914,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24386513,11,3,0,1,76,3912,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24416534,11,3,0,1,76,3912,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24446555,11,3,0,1,76,3912,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24476575,11,3,0,1,76,3911,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24506596,11,3,0,1,76,3911,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24536616,11,3,0,1,76,3910,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24566637,11,3,0,1,76,3909,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24596658,11,3,0,1,76,3910,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,24626782,11,3,0,1,76,3908,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24656803,11,3,0,1,76,3910,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24686823,11,3,0,1,76,3910,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24716844,11,3,0,1,76,3908,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24746864,11,3,0,1,76,3909,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24776885,11,3,0,1,76,3908,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24806905,11,3,0,1,76,3908,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,24836926,11,3,0,1,76,3907,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24866946,11,3,0,1,75,3907,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24896967,11,3,0,1,75,3907,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,24927093,11,3,0,1,75,3906,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24957114,11,3,0,1,75,3906,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,24987135,11,3,0,1,75,3906,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25017156,11,3,0,1,75,3906,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25047177,11,3,0,1,75,3906,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25077197,11,3,0,1,75,3904,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25107217,11,3,0,1,75,3904,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,25137237,11,3,0,1,75,3902,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,25167257,11,3,0,1,75,3902,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,25197277,11,3,0,1,75,3905,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,25227402,11,3,0,1,75,3904,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25257423,11,3,0,1,75,3903,0,16373,5,24,85,16,75,114
a3a94d9b1aa62d4d,25287443,11,3,0,1,75,3903,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25317463,11,3,0,1,75,3903,0,16374,5,24,85,16,75,114
a3a94d9b1aa62d4d,25347483,11,3,0,1,75,3902,0,16375,5,24,85,16,75,114
a3a94d9b1aa62d4d,25377503,11,3,0,1,75,3902,0,16375,5,24,85,16,75,114
